filename,ratio,mst_0_mu,mst_1_mu,mst_2_mu,mst_3_mu,mst_4_mu,mst_5_mu,mst_6_mu,mst_7_mu,mst_8_mu,mst_9_mu,mst_0_sig,mst_1_sig,mst_2_sig,mst_3_sig,mst_4_sig,mst_5_sig,mst_6_sig,mst_7_sig,mst_8_sig,mst_9_sig
0_2_1_0599.png,0.05474853515625,0.1166953518986702,0.10364273190498352,0.14091132581233978,0.1353822648525238,0.13016460835933685,0.25243017077445984,0.36248594522476196,0.5007222294807434,0.6329429149627686,0.704102635383606,0.03743349760770798,0.03535392880439758,0.028386861085891724,0.023462921380996704,0.022707056254148483,0.03079403005540371,0.02905932627618313,0.024098040536046028,0.026875820010900497,0.044186193495988846
0_3_0_0796.png,0.042266845703125,0.1678943634033203,0.162117138504982,0.2085239291191101,0.20395292341709137,0.19304518401622772,0.25180867314338684,0.33293694257736206,0.45412275195121765,0.5471564531326294,0.5958490371704102,0.04590236023068428,0.04234049469232559,0.03759682923555374,0.03180435299873352,0.026202837005257607,0.04511610418558121,0.04962604120373726,0.05246404558420181,0.07241573184728622,0.08908027410507202
0_3_0_0797.png,0.0792999267578125,0.26489052176475525,0.25910553336143494,0.3085882067680359,0.3016139268875122,0.2774989604949951,0.2852242588996887,0.3197213411331177,0.41198188066482544,0.5018831491470337,0.5401983857154846,0.07110487669706345,0.07078923285007477,0.07108373194932938,0.07017474621534348,0.0646994411945343,0.044867247343063354,0.046837229281663895,0.06657177209854126,0.07399334758520126,0.07443974912166595
0_3_0_0798.png,0.12115478515625,0.15655362606048584,0.14931923151016235,0.19360749423503876,0.18938656151294708,0.18249954283237457,0.267498642206192,0.35486045479774475,0.48160478472709656,0.5967217087745667,0.6467358469963074,0.048870086669921875,0.05038228631019592,0.061233699321746826,0.06486638635396957,0.06307490915060043,0.041003838181495667,0.03223216533660889,0.031862773001194,0.04012757167220116,0.049796104431152344
0_3_1_0000.png,0.0124359130859375,0.19455400109291077,0.18773330748081207,0.23422358930110931,0.2267933040857315,0.2082584649324417,0.24673423171043396,0.31607434153556824,0.4333256483078003,0.5135557651519775,0.5510170459747314,0.026301857084035873,0.026477130129933357,0.027998488396406174,0.027740998193621635,0.024091526865959167,0.013033589348196983,0.014739749021828175,0.02081112563610077,0.0287155844271183,0.028679408133029938
0_3_1_0799.png,0.0126190185546875,0.19533023238182068,0.18852798640727997,0.2350410372018814,0.22759202122688293,0.20893195271492004,0.24679192900657654,0.3157648742198944,0.4327384829521179,0.5126127004623413,0.5500524640083313,0.026142146438360214,0.02632700465619564,0.027830099686980247,0.027591591700911522,0.024067455902695656,0.013223386369645596,0.014790020883083344,0.020853182300925255,0.02862752415239811,0.02856876514852047
0_4_0_0997.png,0.061065673828125,0.19020166993141174,0.17137934267520905,0.16184766590595245,0.12524425983428955,0.054652951657772064,0.16346228122711182,0.3022030293941498,0.45140784978866577,0.551864743232727,0.5964307188987732,0.022886184975504875,0.023316970095038414,0.026153990998864174,0.02609385922551155,0.023794708773493767,0.027965392917394638,0.027119390666484833,0.031228970736265182,0.050069794058799744,0.0528654120862484
0_4_0_0998.png,0.6067047119140625,0.23565338551998138,0.2243751585483551,0.2599838972091675,0.24539612233638763,0.20695190131664276,0.2337357997894287,0.30665552616119385,0.434175044298172,0.5413839221000671,0.583380401134491,0.029261291027069092,0.029277697205543518,0.03086569719016552,0.03240262344479561,0.03710612654685974,0.038635578006505966,0.032784853130578995,0.03769989684224129,0.05151617154479027,0.052791472524404526
0_4_0_0999.png,0.1800537109375,0.16261817514896393,0.1627996265888214,0.21669116616249084,0.2204720675945282,0.22589026391506195,0.2948140799999237,0.3663835823535919,0.47532084584236145,0.574974000453949,0.6314196586608887,0.06891727447509766,0.06561532616615295,0.06145627424120903,0.053624071180820465,0.035996731370687485,0.024978075176477432,0.049337390810251236,0.07084497809410095,0.09693975001573563,0.11376389116048813
0_5_0_1169.png,0.4783935546875,0.2936742305755615,0.28240975737571716,0.3150995969772339,0.298399955034256,0.25511664152145386,0.24001727998256683,0.2835705280303955,0.3919946253299713,0.4860459864139557,0.5270026326179504,0.015660274773836136,0.015610395930707455,0.0155462846159935,0.01575280912220478,0.016983335837721825,0.019680673256516457,0.02031167782843113,0.027859074994921684,0.028686538338661194,0.02781251072883606
0_5_0_1170.png,0.64288330078125,0.3436747193336487,0.33538761734962463,0.3764899969100952,0.3641805350780487,0.32680588960647583,0.2870784401893616,0.2877212464809418,0.35522717237472534,0.44248929619789124,0.48114264011383057,0.022543856874108315,0.022245554253458977,0.021137773990631104,0.0206164363771677,0.020147323608398438,0.020303912460803986,0.026208629831671715,0.03664179891347885,0.03464549407362938,0.034125518053770065
